person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log
21.0,16200,RENT,3.0,EDUCATION,A,1200,7.49,0,0.07,N,3,9.692828247710418
25.0,16800,RENT,4.0,MEDICAL,B,1200,10.38,0,0.07,N,2,9.729193687429403
24.0,18000,RENT,0.0,EDUCATION,B,1200,11.89,0,0.07,N,4,9.798182590890704
21.0,27000,MORTGAGE,3.0,MEDICAL,C,9600,13.49,0,0.36,Y,2,10.203629181337648
23.0,20400,RENT,4.0,EDUCATION,D,1200,18.25,1,0.06,N,4,9.923339198238729
23.0,27000,OWN,4.0,EDUCATION,B,5000,10.65,0,0.19,N,4,10.203629181337648
23.0,27000,OWN,4.0,VENTURE,A,6400,7.9,0,0.24,N,2,10.203629181337648
23.0,20400,RENT,2.0,MEDICAL,A,1200,7.9,0,0.06,N,2,9.923339198238729
22.0,21600,RENT,0.0,MEDICAL,A,1200,5.99,0,0.06,N,2,9.980494888896912
22.0,27000,OWN,1.0,MEDICAL,B,4800,11.99,0,0.18,N,2,10.203629181337648
23.0,27000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,1000,15.99,1,0.04,Y,3,10.203629181337648
23.0,26400,RENT,3.0,DEBTCONSOLIDATION,C,1200,14.35,1,0.05,Y,4,10.181157167204903
22.0,27600,RENT,5.0,VENTURE,C,1200,13.06,0,0.04,N,2,10.225607282932941
22.0,28000,RENT,0.0,MEDICAL,B,1200,12.69,0,0.04,N,3,10.239995502805316
22.0,27000,OWN,3.0,VENTURE,B,10800,10.74,0,0.4,N,3,10.203629181337648
21.0,30000,RENT,2.0,EDUCATION,B,1200,9.62,0,0.04,N,3,10.308985993422082
26.0,27000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3000,5.79,0,0.11,N,3,10.203629181337648
22.0,27000,OWN,0.0,MEDICAL,B,7750,10.37,0,0.29,N,3,10.203629181337648
26.0,30000,RENT,2.0,VENTURE,B,1200,10.14,0,0.04,N,4,10.308985993422082
22.0,31200,RENT,2.0,PERSONAL,B,1200,12.21,0,0.04,N,4,10.348205424565993
23.0,31500,RENT,7.0,EDUCATION,B,1200,8.88,0,0.04,N,2,10.357774570341576
24.0,32400,RENT,0.0,MEDICAL,C,1200,13.11,0,0.04,Y,2,10.385944565501662
23.0,27000,MORTGAGE,4.0,EDUCATION,B,4000,9.62,0,0.15,N,2,10.203629181337648
22.0,27000,OWN,3.0,MEDICAL,A,6000,6.54,0,0.22,N,4,10.203629181337648
23.0,33000,RENT,3.0,EDUCATION,A,1200,8.32,0,0.04,N,2,10.404293143019792
21.0,34000,RENT,5.0,HOMEIMPROVEMENT,B,1200,12.69,1,0.04,N,4,10.434145214930487
26.0,34000,RENT,0.0,VENTURE,B,1200,9.91,0,0.04,N,3,10.434145214930487
22.0,34560,RENT,2.0,MEDICAL,E,1200,19.29,1,0.03,N,4,10.450481157684562
22.0,29004,RENT,0.0,HOMEIMPROVEMENT,D,1200,15.7,1,0.04,Y,4,10.275223507900165
26.0,27000,MORTGAGE,2.0,PERSONAL,D,3025,15.95,0,0.11,N,2,10.203629181337648
23.0,36000,RENT,7.0,DEBTCONSOLIDATION,C,1200,13.99,0,0.03,Y,4,10.491301994830229
24.0,36000,RENT,5.0,EDUCATION,B,1200,11.49,0,0.03,N,2,10.491301994830229
23.0,36000,RENT,0.0,MEDICAL,B,1200,10.37,0,0.03,N,3,10.491301994830229
21.0,40000,RENT,5.0,VENTURE,D,1200,15.58,0,0.03,N,4,10.596659732783579
22.0,34000,RENT,0.0,HOMEIMPROVEMENT,D,1200,14.61,1,0.04,Y,4,10.434145214930487
25.0,40000,RENT,5.0,PERSONAL,A,1200,8.0,0,0.03,N,4,10.596659732783579
25.0,43000,RENT,9.0,MEDICAL,A,1200,8.49,0,0.03,N,2,10.668978650219241
25.0,43200,RENT,4.0,VENTURE,B,1200,9.91,0,0.03,N,4,10.673618922112436
24.0,27000,MORTGAGE,7.0,EDUCATION,B,10000,10.99,0,0.37,N,2,10.203629181337648
24.0,27000,OWN,9.0,MEDICAL,A,9475,8.94,0,0.35,N,3,10.203629181337648
22.0,44664,RENT,5.0,MEDICAL,C,1200,12.68,0,0.03,Y,3,10.706945476135939
23.0,39000,RENT,2.0,DEBTCONSOLIDATION,D,1200,15.95,1,0.03,N,2,10.571342565808699
25.0,48000,RENT,4.0,EDUCATION,C,1200,12.68,0,0.03,N,4,10.778977123006351
22.0,27000,MORTGAGE,1.0,EDUCATION,B,12000,10.99,1,0.44,N,3,10.203629181337648
22.0,27000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.19,N,4,10.203629181337648
25.0,55000,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.58,0,0.02,N,4,10.915106645867503
23.0,58000,RENT,4.0,EDUCATION,C,1200,15.23,0,0.02,N,4,10.968215530759236
23.0,58700,RENT,8.0,PERSONAL,B,1200,11.71,0,0.02,N,4,10.980212041446208
24.0,27000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7500,10.39,0,0.28,N,2,10.203629181337648
25.0,60000,RENT,0.0,MEDICAL,A,1200,7.66,0,0.02,N,3,11.002116507732017
23.0,60000,RENT,7.0,DEBTCONSOLIDATION,B,1200,10.99,0,0.02,N,3,11.002116507732017
22.0,100000,RENT,3.0,MEDICAL,A,1200,8.59,0,0.01,N,2,11.51293546492023
24.0,9600,RENT,3.0,EDUCATION,C,1300,12.73,1,0.14,N,2,9.169622538697624
26.0,41000,RENT,1.0,MEDICAL,A,1300,7.9,0,0.03,N,4,10.62135173563291
24.0,45000,RENT,5.0,MEDICAL,C,1300,13.61,0,0.03,Y,4,10.714439990727769
26.0,50000,RENT,10.0,VENTURE,A,1300,6.99,0,0.03,N,3,10.819798284210286
22.0,54000,RENT,4.0,DEBTCONSOLIDATION,C,1300,14.27,1,0.02,Y,2,10.896757843893464
25.0,27048,OTHER,9.0,MEDICAL,D,8000,15.05,1,0.3,Y,2,10.205405315014563
24.0,64000,RENT,8.0,HOMEIMPROVEMENT,C,1300,13.49,1,0.02,N,3,11.06665398721974
25.0,89000,RENT,4.0,VENTURE,B,1300,10.59,0,0.01,N,4,11.39640288460621
25.0,24000,RENT,0.0,EDUCATION,C,1325,13.49,1,0.06,Y,2,10.085850775128717
24.0,26000,RENT,2.0,MEDICAL,C,1325,12.87,1,0.05,N,4,10.165890277802454
24.0,44400,RENT,0.0,PERSONAL,B,1325,10.0,1,0.03,N,4,10.70101727068921
26.0,27138,MORTGAGE,10.0,DEBTCONSOLIDATION,B,2750,9.63,0,0.1,N,2,10.208727086726242
25.0,51500,RENT,5.0,VENTURE,C,1325,14.79,0,0.03,N,3,10.849356503939038
21.0,23004,RENT,5.0,VENTURE,B,1350,9.99,0,0.06,N,2,10.043466862589568
25.0,42000,RENT,0.0,DEBTCONSOLIDATION,A,1350,5.42,0,0.03,N,2,10.645448706505872
22.0,69600,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,N,3,11.150534214035387
24.0,10000,RENT,0.0,VENTURE,B,1400,10.83,0,0.14,N,4,9.210440366976517
22.0,27302,MORTGAGE,6.0,MEDICAL,B,3725,12.69,0,0.14,N,2,10.214751865245466
23.0,14650,RENT,0.0,DEBTCONSOLIDATION,D,1400,15.62,1,0.1,Y,3,9.592263871501313
23.0,27350,MORTGAGE,5.0,VENTURE,B,1925,10.99,0,0.07,N,3,10.216508370253013
24.0,27360,MORTGAGE,5.0,PERSONAL,A,8000,7.29,0,0.29,N,3,10.216873920776164
24.0,27442,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5175,10.99,0,0.19,N,4,10.219866405309856
25.0,27500,MORTGAGE,4.0,EDUCATION,A,9000,7.49,0,0.33,N,4,10.221977646629885
24.0,30000,RENT,4.0,MEDICAL,D,1400,15.62,1,0.05,Y,4,10.308985993422082
25.0,30000,RENT,4.0,MEDICAL,C,1400,13.11,0,0.05,N,2,10.308985993422082
23.0,27500,MORTGAGE,7.0,EDUCATION,B,6300,10.99,0,0.23,N,3,10.221977646629885
22.0,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,4,10.404293143019792
26.0,40000,RENT,1.0,MEDICAL,A,1400,7.74,0,0.04,N,3,10.596659732783579
26.0,40044,RENT,1.0,VENTURE,B,1400,11.86,0,0.03,N,4,10.597759100757782
21.0,27568,OTHER,0.0,MEDICAL,D,3500,14.42,1,0.13,N,4,10.224447232050629
26.0,35652,RENT,5.0,DEBTCONSOLIDATION,B,1400,11.49,1,0.04,N,4,10.481588573774557
26.0,45000,RENT,4.0,DEBTCONSOLIDATION,B,1400,10.59,0,0.03,N,4,10.714439990727769
24.0,27600,MORTGAGE,1.0,PERSONAL,C,2000,14.27,0,0.07,Y,2,10.225607282932941
26.0,27600,OWN,2.0,VENTURE,B,2500,11.71,0,0.09,N,3,10.225607282932941
24.0,27600,OWN,8.0,MEDICAL,A,7000,7.9,0,0.25,N,4,10.225607282932941
23.0,42000,RENT,7.0,EDUCATION,B,1400,10.0,1,0.03,N,4,10.645448706505872
25.0,27600,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500,6.03,1,0.42,N,4,10.225607282932941
22.0,27600,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8400,7.51,0,0.3,N,3,10.225607282932941
24.0,27600,MORTGAGE,5.0,MEDICAL,D,6000,15.62,1,0.22,Y,2,10.225607282932941
24.0,125000,RENT,1.0,HOMEIMPROVEMENT,C,1400,10.99,0,0.01,Y,4,11.736077016252437
21.0,10000,RENT,4.0,MEDICAL,A,1450,7.51,0,0.14,N,4,9.210440366976517
24.0,21600,RENT,0.0,MEDICAL,A,1450,10.99,0,0.07,N,3,9.980494888896912
23.0,30000,RENT,1.0,PERSONAL,D,1450,15.58,1,0.05,N,4,10.308985993422082
24.0,47000,RENT,0.0,MEDICAL,B,1450,10.74,0,0.03,N,4,10.757924157061597
23.0,27600,MORTGAGE,4.0,EDUCATION,A,9800,7.29,0,0.36,N,4,10.225607282932941
26.0,55560,RENT,5.0,MEDICAL,C,1450,14.27,0,0.03,N,3,10.925236795266423
22.0,101000,RENT,0.0,EDUCATION,A,1475,5.79,0,0.01,N,3,11.522885696764481
24.0,27000,RENT,1.0,MEDICAL,D,1500,16.29,1,0.06,Y,4,10.203629181337648
22.0,27040,RENT,0.0,DEBTCONSOLIDATION,C,1500,12.73,0,0.06,N,2,10.205109511721595
25.0,27996,RENT,0.0,MEDICAL,B,1500,11.89,0,0.05,N,3,10.239852640559992
23.0,28000,RENT,7.0,PERSONAL,C,1500,14.17,0,0.05,Y,4,10.239995502805316
24.0,27600,OWN,2.0,MEDICAL,D,10000,10.99,0,0.36,N,2,10.225607282932941
22.0,28500,RENT,1.0,EDUCATION,B,1500,10.99,0,0.05,N,4,10.25769445336048
22.0,27600,OWN,0.0,EDUCATION,A,9600,8.59,0,0.35,N,3,10.225607282932941
23.0,27600,MORTGAGE,0.0,EDUCATION,C,1200,13.92,0,0.04,Y,3,10.225607282932941
24.0,28596,RENT,5.0,EDUCATION,B,1500,11.46,0,0.05,N,4,10.261057096201172
23.0,28800,RENT,0.0,MEDICAL,A,1500,7.74,0,0.05,N,3,10.268165387743457
23.0,30000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.51,0,0.05,N,3,10.308985993422082
21.0,30000,RENT,0.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3,10.308985993422082
25.0,27800,OWN,4.0,VENTURE,A,14125,6.99,0,0.51,N,4,10.2328272702548
24.0,30000,RENT,2.0,DEBTCONSOLIDATION,C,1500,14.22,0,0.05,Y,4,10.308985993422082
25.0,30000,RENT,0.0,EDUCATION,E,1500,16.82,1,0.05,Y,3,10.308985993422082
26.0,30000,RENT,0.0,HOMEIMPROVEMENT,D,1500,14.61,1,0.05,Y,3,10.308985993422082
21.0,30000,RENT,0.0,DEBTCONSOLIDATION,C,1500,13.92,0,0.05,N,2,10.308985993422082
23.0,31000,RENT,1.0,DEBTCONSOLIDATION,A,1500,8.94,0,0.05,N,3,10.34177474101152
26.0,27983,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.88,0,0.21,N,3,10.239388197258384
25.0,31200,RENT,9.0,VENTURE,B,1500,11.12,0,0.05,N,2,10.348205424565993
25.0,31500,RENT,2.0,VENTURE,B,1500,10.99,0,0.05,N,4,10.357774570341576
25.0,32000,RENT,2.0,DEBTCONSOLIDATION,A,1500,7.49,0,0.05,N,4,10.373522431293592
23.0,27996,OWN,1.0,PERSONAL,D,4800,15.99,0,0.17,Y,2,10.239852640559992
25.0,32000,RENT,1.0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3,10.373522431293592
24.0,32000,RENT,1.0,EDUCATION,C,1500,13.92,0,0.05,Y,4,10.373522431293592
24.0,32304,RENT,8.0,MEDICAL,B,1500,9.91,1,0.05,N,3,10.382977295992266
25.0,33000,RENT,5.0,VENTURE,B,1500,11.48,0,0.05,N,4,10.404293143019792
22.0,27996,OWN,5.0,MEDICAL,A,5000,5.79,0,0.18,N,2,10.239852640559992
23.0,27996,OWN,1.0,EDUCATION,C,4200,14.72,0,0.15,Y,4,10.239852640559992
23.0,27996,OWN,2.0,MEDICAL,B,9250,10.75,0,0.33,N,2,10.239852640559992
22.0,27996,MORTGAGE,4.0,MEDICAL,D,3250,15.21,1,0.12,N,2,10.239852640559992
22.0,27996,MORTGAGE,4.0,MEDICAL,B,5500,10.38,0,0.2,N,2,10.239852640559992
26.0,33600,RENT,6.0,MEDICAL,F,1500,19.41,0,0.04,N,4,10.422311107413181
23.0,33996,RENT,1.0,EDUCATION,A,1500,6.99,0,0.04,N,4,10.434027564411219
25.0,34942,RENT,7.0,PERSONAL,B,1500,10.99,0,0.04,N,4,10.46147344147898
21.0,35000,RENT,3.0,EDUCATION,A,1500,5.79,0,0.04,N,2,10.463131911491967
25.0,35000,RENT,1.0,MEDICAL,B,1500,10.0,0,0.04,N,4,10.463131911491967
23.0,35000,RENT,6.0,DEBTCONSOLIDATION,B,1500,8.88,0,0.04,N,3,10.463131911491967
21.0,27996,MORTGAGE,5.0,EDUCATION,A,10000,9.63,0,0.36,N,4,10.239852640559992
24.0,35000,RENT,9.0,EDUCATION,A,1500,10.99,0,0.04,N,3,10.463131911491967
23.0,29004,RENT,7.0,DEBTCONSOLIDATION,D,1500,14.59,1,0.05,Y,2,10.275223507900165
24.0,36000,RENT,2.0,EDUCATION,C,1500,15.23,0,0.04,N,2,10.491301994830229
24.0,36000,RENT,5.0,PERSONAL,B,1500,10.0,0,0.04,N,3,10.491301994830229
22.0,28000,OWN,1.0,VENTURE,A,12300,6.62,0,0.44,N,2,10.239995502805316
21.0,36000,RENT,0.0,EDUCATION,B,1500,10.37,0,0.04,N,4,10.491301994830229
24.0,30996,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.99,1,0.05,Y,2,10.34164570459081
22.0,38000,RENT,2.0,EDUCATION,C,1500,13.22,0,0.04,Y,2,10.545367754151743
25.0,28000,MORTGAGE,4.0,MEDICAL,A,9600,6.03,0,0.34,N,3,10.239995502805316
23.0,28000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9500,15.62,1,0.34,N,2,10.239995502805316
23.0,28000,MORTGAGE,5.0,MEDICAL,A,2500,5.99,0,0.09,N,2,10.239995502805316
23.0,38000,RENT,4.0,VENTURE,A,1500,8.32,0,0.04,N,3,10.545367754151743
23.0,28000,OWN,6.0,VENTURE,B,7000,9.99,0,0.25,N,4,10.239995502805316
24.0,39000,RENT,8.0,MEDICAL,D,1500,15.62,0,0.04,Y,3,10.571342565808699
25.0,33996,RENT,8.0,MEDICAL,E,1500,16.82,1,0.04,N,4,10.434027564411219
23.0,40000,RENT,7.0,VENTURE,C,1500,13.99,0,0.04,Y,2,10.596659732783579
21.0,28000,MORTGAGE,2.0,EDUCATION,C,1000,12.99,0,0.04,Y,4,10.239995502805316
22.0,28000,MORTGAGE,6.0,PERSONAL,B,10000,10.99,0,0.36,N,3,10.239995502805316
24.0,34000,RENT,3.0,DEBTCONSOLIDATION,A,1500,8.94,1,0.04,N,2,10.434145214930487
21.0,40000,RENT,5.0,EDUCATION,B,1500,12.18,0,0.04,N,4,10.596659732783579
23.0,40000,RENT,0.0,VENTURE,C,1500,11.78,0,0.04,N,2,10.596659732783579
22.0,34980,RENT,3.0,DEBTCONSOLIDATION,C,1500,12.23,1,0.04,Y,4,10.462560335928407
26.0,28000,MORTGAGE,8.0,PERSONAL,A,4500,10.99,1,0.16,N,2,10.239995502805316
23.0,28000,MORTGAGE,2.0,VENTURE,B,8400,10.99,0,0.3,N,2,10.239995502805316
21.0,41004,RENT,5.0,EDUCATION,B,1500,10.99,0,0.04,N,3,10.621449289470512
21.0,42000,RENT,5.0,EDUCATION,A,1500,5.79,0,0.04,N,3,10.645448706505872
22.0,36000,RENT,0.0,EDUCATION,C,1500,13.16,1,0.04,Y,4,10.491301994830229
23.0,42000,RENT,3.0,DEBTCONSOLIDATION,B,1500,10.71,0,0.04,N,2,10.645448706505872
25.0,42769,RENT,3.0,EDUCATION,A,1500,7.49,0,0.04,N,3,10.663592201220954
23.0,28000,MORTGAGE,5.0,EDUCATION,A,4000,6.92,0,0.14,N,4,10.239995502805316
23.0,44400,RENT,0.0,EDUCATION,B,1500,11.63,0,0.03,N,2,10.70101727068921
22.0,28000,MORTGAGE,5.0,EDUCATION,A,8500,6.17,0,0.3,N,2,10.239995502805316
24.0,39000,RENT,3.0,EDUCATION,A,1500,8.49,1,0.04,N,3,10.571342565808699
23.0,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5225,14.84,1,0.19,N,2,10.239995502805316
23.0,45000,RENT,0.0,EDUCATION,A,1500,7.51,0,0.03,N,4,10.714439990727769
26.0,45000,RENT,3.0,VENTURE,B,1500,10.25,0,0.03,N,3,10.714439990727769
25.0,48000,RENT,2.0,MEDICAL,B,1500,10.36,0,0.03,N,3,10.778977123006351
26.0,42000,RENT,1.0,VENTURE,D,1500,14.61,1,0.04,Y,3,10.645448706505872
22.0,42500,RENT,0.0,MEDICAL,E,1500,17.19,1,0.04,Y,4,10.657282884047461
24.0,48720,RENT,2.0,MEDICAL,C,1500,14.35,0,0.03,Y,2,10.793865427624695
24.0,50000,RENT,1.0,DEBTCONSOLIDATION,C,1500,14.26,0,0.03,N,2,10.819798284210286
24.0,50400,RENT,8.0,DEBTCONSOLIDATION,A,1500,10.99,0,0.03,N,4,10.827766295132466
25.0,50500,RENT,0.0,MEDICAL,B,1500,11.89,0,0.03,N,3,10.829748417047593
24.0,51600,RENT,4.0,HOMEIMPROVEMENT,C,1500,12.61,0,0.03,Y,2,10.851296331126829
26.0,51996,RENT,10.0,VENTURE,C,1500,13.85,0,0.03,Y,4,10.858941303591607
25.0,28000,OWN,4.0,VENTURE,B,12200,12.53,0,0.44,N,4,10.239995502805316
22.0,28000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10750,11.14,0,0.38,N,2,10.239995502805316
21.0,52000,RENT,5.0,EDUCATION,B,1500,11.99,0,0.03,N,3,10.859018228147887
24.0,54000,RENT,8.0,MEDICAL,C,1500,14.17,0,0.03,Y,2,10.896757843893464
25.0,28000,MORTGAGE,3.0,EDUCATION,A,5000,8.0,0,0.18,N,2,10.239995502805316
26.0,28000,OWN,5.0,PERSONAL,D,4000,15.37,0,0.14,N,3,10.239995502805316
23.0,54000,RENT,7.0,PERSONAL,B,1500,9.62,0,0.03,N,3,10.896757843893464
25.0,28000,MORTGAGE,9.0,MEDICAL,A,4000,7.68,0,0.14,N,2,10.239995502805316
26.0,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,Y,4,10.896757843893464
24.0,28000,OTHER,0.0,EDUCATION,B,9000,10.83,1,0.32,N,3,10.239995502805316
26.0,55400,RENT,1.0,MEDICAL,C,1500,12.84,0,0.03,N,4,10.922352923113982
25.0,57000,RENT,9.0,HOMEIMPROVEMENT,C,1500,10.99,0,0.03,N,3,10.950824090522445
21.0,51000,RENT,0.0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,Y,4,10.839600519357369
22.0,57160,RENT,2.0,MEDICAL,B,1500,11.36,0,0.03,N,3,10.953627126642347
24.0,57996,RENT,2.0,DEBTCONSOLIDATION,B,1500,10.75,0,0.03,N,4,10.968146564052885
22.0,58000,RENT,6.0,EDUCATION,A,1500,5.42,0,0.03,N,2,10.968215530759236
22.0,60000,RENT,6.0,MEDICAL,C,1500,13.57,0,0.03,Y,2,11.002116507732017
25.0,63000,RENT,0.0,DEBTCONSOLIDATION,B,1500,12.42,0,0.02,N,4,11.050905878263567
25.0,63128,RENT,4.0,VENTURE,A,1500,7.49,0,0.02,N,4,11.052935530906733
22.0,71000,RENT,6.0,EDUCATION,A,1500,6.99,0,0.02,N,3,11.170449240431308
24.0,69764,RENT,2.0,PERSONAL,D,1500,14.42,1,0.02,Y,4,11.152887730326308
25.0,28176,OWN,3.0,MEDICAL,B,1000,9.63,0,0.04,N,4,10.246261321304372
23.0,28296,MORTGAGE,4.0,PERSONAL,B,7000,10.99,0,0.25,N,4,10.250511070945045
26.0,96000,RENT,4.0,PERSONAL,D,1500,10.99,0,0.02,Y,2,11.472113887062386
23.0,155004,RENT,4.0,MEDICAL,C,1500,10.99,0,0.01,N,3,11.95121265344562
23.0,10008,RENT,4.0,DEBTCONSOLIDATION,B,1600,10.36,1,0.16,N,2,9.211239967219019
24.0,28440,MORTGAGE,4.0,MEDICAL,B,6000,9.99,0,0.21,N,3,10.25558704504304
21.0,12000,RENT,3.0,EDUCATION,B,1600,10.59,1,0.13,N,2,9.392745258631441
24.0,14400,RENT,0.0,PERSONAL,D,1600,18.25,1,0.11,N,3,9.575052927597383
24.0,15120,RENT,4.0,MEDICAL,A,1600,7.51,0,0.11,N,3,9.623839785112668
21.0,15360,RENT,0.0,EDUCATION,B,1600,12.69,0,0.1,N,2,9.639587108749145
22.0,21600,RENT,6.0,PERSONAL,D,1600,10.99,0,0.07,Y,4,9.980494888896912
24.0,28500,OWN,4.0,VENTURE,D,3500,14.59,0,0.12,N,3,10.25769445336048
23.0,22800,RENT,0.0,PERSONAL,C,1600,13.06,0,0.07,N,2,10.034559673629849
22.0,20000,RENT,7.0,EDUCATION,A,1675,7.74,0,0.08,N,3,9.90353755128617
21.0,28500,OWN,0.0,EDUCATION,C,4800,12.87,0,0.17,N,3,10.25769445336048
22.0,28500,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500,7.68,0,0.3,N,4,10.25769445336048
23.0,24960,RENT,3.0,MEDICAL,B,1675,11.11,0,0.07,N,3,10.125069885783383
23.0,28800,RENT,1.0,PERSONAL,D,1675,15.21,1,0.06,Y,2,10.268165387743457
23.0,46300,RENT,0.0,PERSONAL,A,1675,6.54,0,0.04,N,3,10.742918838113225
24.0,60000,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,N,4,11.002116507732017
21.0,28596,MORTGAGE,3.0,PERSONAL,A,2000,7.29,0,0.07,N,4,10.261057096201172
23.0,17688,RENT,0.0,PERSONAL,B,1700,11.11,0,0.1,N,3,9.780698256443507
23.0,18600,RENT,2.0,DEBTCONSOLIDATION,B,1700,9.99,0,0.09,N,3,9.83097062169695
23.0,28644,MORTGAGE,2.0,EDUCATION,B,10000,10.75,0,0.35,N,2,10.262734186842678
23.0,45000,RENT,2.0,DEBTCONSOLIDATION,C,1700,14.72,0,0.04,N,2,10.714439990727769
21.0,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,N,2,10.264408469559651
21.0,9600,RENT,0.0,EDUCATION,A,1750,8.94,1,0.18,N,2,9.169622538697624
21.0,28776,MORTGAGE,4.0,EDUCATION,A,8000,8.9,0,0.28,N,4,10.267331735953192
26.0,28800,OWN,8.0,EDUCATION,A,6000,8.9,0,0.21,N,3,10.268165387743457
26.0,9840,RENT,5.0,VENTURE,B,1750,9.99,1,0.18,N,4,9.194312610898985
22.0,28800,OWN,6.0,EDUCATION,A,8875,8.9,0,0.31,N,3,10.268165387743457
22.0,10000,RENT,4.0,DEBTCONSOLIDATION,C,1750,14.72,1,0.17,Y,3,9.210440366976517
23.0,10000,RENT,1.0,DEBTCONSOLIDATION,D,1750,15.05,1,0.17,Y,3,9.210440366976517
26.0,28800,MORTGAGE,2.0,VENTURE,A,5150,6.62,0,0.18,N,2,10.268165387743457
25.0,10008,RENT,4.0,VENTURE,A,1750,7.49,1,0.17,N,3,9.211239967219019
23.0,17000,RENT,0.0,VENTURE,B,1750,10.95,0,0.1,N,3,9.741027444837728
26.0,22000,RENT,2.0,MEDICAL,B,1750,10.99,0,0.08,N,3,9.99884318585288
23.0,22800,RENT,3.0,PERSONAL,D,1750,15.7,1,0.08,Y,2,10.034559673629849
26.0,96000,RENT,2.0,HOMEIMPROVEMENT,A,1750,6.54,0,0.02,N,2,11.472113887062386
23.0,22800,RENT,5.0,EDUCATION,A,1775,6.99,0,0.08,N,4,10.034559673629849
21.0,40000,RENT,0.0,EDUCATION,A,1775,6.54,0,0.04,N,3,10.596659732783579
23.0,45000,RENT,0.0,EDUCATION,C,1775,12.72,0,0.04,Y,2,10.714439990727769
24.0,28800,MORTGAGE,8.0,HOMEIMPROVEMENT,A,1400,8.9,1,0.05,N,3,10.268165387743457
24.0,14400,RENT,3.0,DEBTCONSOLIDATION,A,1800,6.92,0,0.13,N,3,9.575052927597383
23.0,28800,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0.17,N,3,10.268165387743457
24.0,28800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6075,8.49,0,0.21,N,2,10.268165387743457
24.0,28800,MORTGAGE,1.0,PERSONAL,B,3500,9.99,0,0.12,N,4,10.268165387743457
21.0,18000,RENT,5.0,PERSONAL,A,1800,6.62,0,0.1,N,3,9.798182590890704
23.0,28800,MORTGAGE,4.0,MEDICAL,A,10625,10.99,0,0.37,N,2,10.268165387743457
26.0,18000,RENT,1.0,VENTURE,C,1800,13.8,0,0.1,Y,3,9.798182590890704
22.0,18000,RENT,1.0,MEDICAL,B,1800,12.18,1,0.1,N,3,9.798182590890704
24.0,28800,OWN,4.0,EDUCATION,A,7500,8.49,0,0.26,N,2,10.268165387743457
22.0,28800,MORTGAGE,0.0,VENTURE,B,11500,10.99,0,0.4,N,3,10.268165387743457
22.0,28800,MORTGAGE,2.0,MEDICAL,A,10000,7.49,0,0.35,N,2,10.268165387743457
24.0,21000,RENT,2.0,MEDICAL,B,1800,10.65,0,0.09,N,2,9.952325334619427
21.0,28800,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.17,N,3,10.268165387743457
22.0,28800,OWN,2.0,DEBTCONSOLIDATION,D,10000,16.49,0,0.35,N,4,10.268165387743457
26.0,22584,RENT,4.0,PERSONAL,A,1800,8.49,0,0.08,N,2,10.025041248088705
23.0,28800,MORTGAGE,0.0,MEDICAL,A,6000,7.49,0,0.21,N,2,10.268165387743457
24.0,24000,RENT,0.0,MEDICAL,B,1800,11.26,0,0.07,N,2,10.085850775128717
23.0,25000,RENT,2.0,MEDICAL,B,1800,12.69,1,0.07,N,3,10.12667110305036
25.0,28800,MORTGAGE,4.0,EDUCATION,A,1000,5.42,0,0.03,N,3,10.268165387743457
22.0,28800,OWN,2.0,PERSONAL,A,2000,10.99,0,0.07,N,2,10.268165387743457
25.0,28000,RENT,0.0,MEDICAL,B,1800,12.53,0,0.06,N,3,10.239995502805316
22.0,45000,RENT,4.0,VENTURE,D,1800,16.49,0,0.04,N,4,10.714439990727769
